Territory X Date,target,cases,Territory,Date
Mauritania X 3/16/20,0,1,Mauritania,3/16/20
Mauritania X 3/17/20,0,1,Mauritania,3/17/20
Mauritania X 3/18/20,0,1,Mauritania,3/18/20
Mauritania X 3/19/20,0,2,Mauritania,3/19/20
Mauritania X 3/20/20,0,2,Mauritania,3/20/20
Mauritania X 3/21/20,0,2,Mauritania,3/21/20
Mauritania X 3/22/20,0,2,Mauritania,3/22/20
Mauritania X 3/23/20,0,2,Mauritania,3/23/20
Mauritania X 3/24/20,0,2,Mauritania,3/24/20
Mauritania X 3/25/20,0,2,Mauritania,3/25/20
Mauritania X 3/26/20,0,3,Mauritania,3/26/20
Mauritania X 3/27/20,0,3,Mauritania,3/27/20
Mauritania X 3/28/20,0,5,Mauritania,3/28/20
Mauritania X 3/29/20,0,5,Mauritania,3/29/20
Mauritania X 3/30/20,1,5,Mauritania,3/30/20
Mauritania X 3/31/20,1,6,Mauritania,3/31/20
Mauritania X 4/1/20,1,6,Mauritania,4/1/20
Mauritius X 1/22/20,0,0,Mauritius,1/22/20
Mauritius X 1/23/20,0,0,Mauritius,1/23/20
Mauritius X 1/24/20,0,0,Mauritius,1/24/20
Mauritius X 1/25/20,0,0,Mauritius,1/25/20
Mauritius X 1/26/20,0,0,Mauritius,1/26/20
Mauritius X 1/27/20,0,0,Mauritius,1/27/20
Mauritius X 1/28/20,0,0,Mauritius,1/28/20
Mauritius X 1/29/20,0,0,Mauritius,1/29/20
Mauritius X 1/30/20,0,0,Mauritius,1/30/20
Mauritius X 1/31/20,0,0,Mauritius,1/31/20
Mauritius X 2/1/20,0,0,Mauritius,2/1/20
Mauritius X 2/2/20,0,0,Mauritius,2/2/20
Mauritius X 2/3/20,0,0,Mauritius,2/3/20
Mauritius X 2/4/20,0,0,Mauritius,2/4/20
Mauritius X 2/5/20,0,0,Mauritius,2/5/20
Mauritius X 2/6/20,0,0,Mauritius,2/6/20
Mauritius X 2/7/20,0,0,Mauritius,2/7/20
Mauritius X 2/8/20,0,0,Mauritius,2/8/20
Mauritius X 2/9/20,0,0,Mauritius,2/9/20
Mauritius X 2/10/20,0,0,Mauritius,2/10/20
Mauritius X 2/11/20,0,0,Mauritius,2/11/20
Mauritius X 2/12/20,0,0,Mauritius,2/12/20
Mauritius X 2/13/20,0,0,Mauritius,2/13/20
Mauritius X 2/14/20,0,0,Mauritius,2/14/20
Mauritius X 2/15/20,0,0,Mauritius,2/15/20
Mauritius X 2/16/20,0,0,Mauritius,2/16/20
Mauritius X 2/17/20,0,0,Mauritius,2/17/20
Mauritius X 2/18/20,0,0,Mauritius,2/18/20
Mauritius X 2/19/20,0,0,Mauritius,2/19/20
Mauritius X 2/20/20,0,0,Mauritius,2/20/20
Mauritius X 2/21/20,0,0,Mauritius,2/21/20
Mauritius X 2/22/20,0,0,Mauritius,2/22/20
Mauritius X 2/23/20,0,0,Mauritius,2/23/20
Mauritius X 2/24/20,0,0,Mauritius,2/24/20
Mauritius X 2/25/20,0,0,Mauritius,2/25/20
Mauritius X 2/26/20,0,0,Mauritius,2/26/20
Mauritius X 2/27/20,0,0,Mauritius,2/27/20
Mauritius X 2/28/20,0,0,Mauritius,2/28/20
Mauritius X 2/29/20,0,0,Mauritius,2/29/20
Mauritius X 3/1/20,0,0,Mauritius,3/1/20
Mauritius X 3/2/20,0,0,Mauritius,3/2/20
Mauritius X 3/3/20,0,0,Mauritius,3/3/20
Mauritius X 3/4/20,0,0,Mauritius,3/4/20
Mauritius X 3/5/20,0,0,Mauritius,3/5/20
Mauritius X 3/6/20,0,0,Mauritius,3/6/20
Mauritius X 3/7/20,0,0,Mauritius,3/7/20
Mauritius X 3/8/20,0,0,Mauritius,3/8/20
Mauritius X 3/9/20,0,0,Mauritius,3/9/20
Mauritius X 3/10/20,0,0,Mauritius,3/10/20
Mauritius X 3/11/20,0,0,Mauritius,3/11/20
Mauritius X 3/12/20,0,0,Mauritius,3/12/20
Mauritius X 3/13/20,0,0,Mauritius,3/13/20
Mauritius X 3/14/20,0,0,Mauritius,3/14/20
Mauritius X 3/15/20,0,0,Mauritius,3/15/20
Mauritius X 3/16/20,0,0,Mauritius,3/16/20
Mauritius X 3/17/20,0,0,Mauritius,3/17/20
Mauritius X 3/18/20,0,3,Mauritius,3/18/20
Mauritius X 3/19/20,0,3,Mauritius,3/19/20
Mauritius X 3/20/20,0,12,Mauritius,3/20/20
Mauritius X 3/21/20,1,14,Mauritius,3/21/20
Mauritius X 3/22/20,2,28,Mauritius,3/22/20
Mauritius X 3/23/20,2,36,Mauritius,3/23/20
Mauritius X 3/24/20,2,42,Mauritius,3/24/20
Mauritius X 3/25/20,2,48,Mauritius,3/25/20
Mauritius X 3/26/20,2,81,Mauritius,3/26/20
Mauritius X 3/27/20,2,94,Mauritius,3/27/20
Mauritius X 3/28/20,2,102,Mauritius,3/28/20
Mauritius X 3/29/20,3,107,Mauritius,3/29/20
Mauritius X 3/30/20,3,128,Mauritius,3/30/20
Mauritius X 3/31/20,5,143,Mauritius,3/31/20
Mauritius X 4/1/20,6,161,Mauritius,4/1/20
Mayotte X 1/22/20,0,0,Mayotte,1/22/20
Mayotte X 1/23/20,0,0,Mayotte,1/23/20
Mayotte X 1/24/20,0,0,Mayotte,1/24/20
Mayotte X 1/25/20,0,0,Mayotte,1/25/20
Mayotte X 1/26/20,0,0,Mayotte,1/26/20
Mayotte X 1/27/20,0,0,Mayotte,1/27/20
Mayotte X 1/28/20,0,0,Mayotte,1/28/20
Mayotte X 1/29/20,0,0,Mayotte,1/29/20
Mayotte X 1/30/20,0,0,Mayotte,1/30/20
Mayotte X 1/31/20,0,0,Mayotte,1/31/20
Mayotte X 2/1/20,0,0,Mayotte,2/1/20
Mayotte X 2/2/20,0,0,Mayotte,2/2/20
Mayotte X 2/3/20,0,0,Mayotte,2/3/20
Mayotte X 2/4/20,0,0,Mayotte,2/4/20
Mayotte X 2/5/20,0,0,Mayotte,2/5/20
Mayotte X 2/6/20,0,0,Mayotte,2/6/20
Mayotte X 2/7/20,0,0,Mayotte,2/7/20
Mayotte X 2/8/20,0,0,Mayotte,2/8/20
Mayotte X 2/9/20,0,0,Mayotte,2/9/20
Mayotte X 2/10/20,0,0,Mayotte,2/10/20
Mayotte X 2/11/20,0,0,Mayotte,2/11/20
Mayotte X 2/12/20,0,0,Mayotte,2/12/20
Mayotte X 2/13/20,0,0,Mayotte,2/13/20
Mayotte X 2/14/20,0,0,Mayotte,2/14/20
Mayotte X 2/15/20,0,0,Mayotte,2/15/20
Mayotte X 2/16/20,0,0,Mayotte,2/16/20
Mayotte X 2/17/20,0,0,Mayotte,2/17/20
Mayotte X 2/18/20,0,0,Mayotte,2/18/20
Mayotte X 2/19/20,0,0,Mayotte,2/19/20
Mayotte X 2/20/20,0,0,Mayotte,2/20/20
Mayotte X 2/21/20,0,0,Mayotte,2/21/20
Mayotte X 2/22/20,0,0,Mayotte,2/22/20
Mayotte X 2/23/20,0,0,Mayotte,2/23/20
Mayotte X 2/24/20,0,0,Mayotte,2/24/20
Mayotte X 2/25/20,0,0,Mayotte,2/25/20
Mayotte X 2/26/20,0,0,Mayotte,2/26/20
Mayotte X 2/27/20,0,0,Mayotte,2/27/20
Mayotte X 2/28/20,0,0,Mayotte,2/28/20
Mayotte X 2/29/20,0,0,Mayotte,2/29/20
Mayotte X 3/1/20,0,0,Mayotte,3/1/20
Mayotte X 3/2/20,0,0,Mayotte,3/2/20
Mayotte X 3/3/20,0,0,Mayotte,3/3/20
Mayotte X 3/4/20,0,0,Mayotte,3/4/20
Mayotte X 3/5/20,0,0,Mayotte,3/5/20
Mayotte X 3/6/20,0,0,Mayotte,3/6/20
Mayotte X 3/7/20,0,0,Mayotte,3/7/20
Mayotte X 3/8/20,0,0,Mayotte,3/8/20
Mayotte X 3/9/20,0,0,Mayotte,3/9/20
Mayotte X 3/10/20,0,0,Mayotte,3/10/20
Mayotte X 3/11/20,0,0,Mayotte,3/11/20
Mayotte X 3/12/20,0,0,Mayotte,3/12/20
Mayotte X 3/13/20,0,0,Mayotte,3/13/20
Mayotte X 3/14/20,0,0,Mayotte,3/14/20
Mayotte X 3/15/20,0,1,Mayotte,3/15/20
Mayotte X 3/16/20,0,1,Mayotte,3/16/20
Mayotte X 3/17/20,0,1,Mayotte,3/17/20
Mayotte X 3/18/20,0,3,Mayotte,3/18/20
Mayotte X 3/19/20,0,3,Mayotte,3/19/20
Mayotte X 3/20/20,0,6,Mayotte,3/20/20
Mayotte X 3/21/20,0,7,Mayotte,3/21/20
Mayotte X 3/22/20,0,11,Mayotte,3/22/20
Mayotte X 3/23/20,0,24,Mayotte,3/23/20
Mayotte X 3/24/20,0,36,Mayotte,3/24/20
Mayotte X 3/25/20,0,36,Mayotte,3/25/20
Mayotte X 3/26/20,0,36,Mayotte,3/26/20
Mayotte X 3/27/20,0,50,Mayotte,3/27/20
Mayotte X 3/28/20,0,63,Mayotte,3/28/20
Mayotte X 3/29/20,0,63,Mayotte,3/29/20
Mayotte X 3/30/20,0,82,Mayotte,3/30/20
Mayotte X 3/31/20,1,94,Mayotte,3/31/20
Mayotte X 4/1/20,1,94,Mayotte,4/1/20
Mexico X 1/22/20,0,0,Mexico,1/22/20
Mexico X 1/23/20,0,0,Mexico,1/23/20
Mexico X 1/24/20,0,0,Mexico,1/24/20
Mexico X 1/25/20,0,0,Mexico,1/25/20
Mexico X 1/26/20,0,0,Mexico,1/26/20
Mexico X 1/27/20,0,0,Mexico,1/27/20
Mexico X 1/28/20,0,0,Mexico,1/28/20
Mexico X 1/29/20,0,0,Mexico,1/29/20
Mexico X 1/30/20,0,0,Mexico,1/30/20
Mexico X 1/31/20,0,0,Mexico,1/31/20
Mexico X 2/1/20,0,0,Mexico,2/1/20
Mexico X 2/2/20,0,0,Mexico,2/2/20
Mexico X 2/3/20,0,0,Mexico,2/3/20
Mexico X 2/4/20,0,0,Mexico,2/4/20
Mexico X 2/5/20,0,0,Mexico,2/5/20
Mexico X 2/6/20,0,0,Mexico,2/6/20
Mexico X 2/7/20,0,0,Mexico,2/7/20
Mexico X 2/8/20,0,0,Mexico,2/8/20
Mexico X 2/9/20,0,0,Mexico,2/9/20
Mexico X 2/10/20,0,0,Mexico,2/10/20
Mexico X 2/11/20,0,0,Mexico,2/11/20
Mexico X 2/12/20,0,0,Mexico,2/12/20
Mexico X 2/13/20,0,0,Mexico,2/13/20
Mexico X 2/14/20,0,0,Mexico,2/14/20
Mexico X 2/15/20,0,0,Mexico,2/15/20
Mexico X 2/16/20,0,0,Mexico,2/16/20
Mexico X 2/17/20,0,0,Mexico,2/17/20
Mexico X 2/18/20,0,0,Mexico,2/18/20
Mexico X 2/19/20,0,0,Mexico,2/19/20
Mexico X 2/20/20,0,0,Mexico,2/20/20
Mexico X 2/21/20,0,0,Mexico,2/21/20
Mexico X 2/22/20,0,0,Mexico,2/22/20
Mexico X 2/23/20,0,0,Mexico,2/23/20
Mexico X 2/24/20,0,0,Mexico,2/24/20
Mexico X 2/25/20,0,0,Mexico,2/25/20
Mexico X 2/26/20,0,0,Mexico,2/26/20
Mexico X 2/27/20,0,0,Mexico,2/27/20
Mexico X 2/28/20,0,1,Mexico,2/28/20
Mexico X 2/29/20,0,4,Mexico,2/29/20
Mexico X 3/1/20,0,5,Mexico,3/1/20
Mexico X 3/2/20,0,5,Mexico,3/2/20
Mexico X 3/3/20,0,5,Mexico,3/3/20
Mexico X 3/4/20,0,5,Mexico,3/4/20
Mexico X 3/5/20,0,5,Mexico,3/5/20
Mexico X 3/6/20,0,6,Mexico,3/6/20
Mexico X 3/7/20,0,6,Mexico,3/7/20
Mexico X 3/8/20,0,7,Mexico,3/8/20
Mexico X 3/9/20,0,7,Mexico,3/9/20
Mexico X 3/10/20,0,7,Mexico,3/10/20
Mexico X 3/11/20,0,8,Mexico,3/11/20
Mexico X 3/12/20,0,12,Mexico,3/12/20
Mexico X 3/13/20,0,12,Mexico,3/13/20
Mexico X 3/14/20,0,26,Mexico,3/14/20
Mexico X 3/15/20,0,41,Mexico,3/15/20
Mexico X 3/16/20,0,53,Mexico,3/16/20
Mexico X 3/17/20,0,82,Mexico,3/17/20
Mexico X 3/18/20,0,93,Mexico,3/18/20
Mexico X 3/19/20,1,118,Mexico,3/19/20
Mexico X 3/20/20,1,164,Mexico,3/20/20
Mexico X 3/21/20,2,203,Mexico,3/21/20
Mexico X 3/22/20,2,251,Mexico,3/22/20
Mexico X 3/23/20,3,316,Mexico,3/23/20
Mexico X 3/24/20,4,367,Mexico,3/24/20
Mexico X 3/25/20,5,405,Mexico,3/25/20
Mexico X 3/26/20,6,475,Mexico,3/26/20
Mexico X 3/27/20,8,585,Mexico,3/27/20
Mexico X 3/28/20,12,717,Mexico,3/28/20
Mexico X 3/29/20,16,848,Mexico,3/29/20
Mexico X 3/30/20,20,993,Mexico,3/30/20
Mexico X 3/31/20,28,1094,Mexico,3/31/20
Mexico X 4/1/20,29,1215,Mexico,4/1/20
Micronesia (Federated States of) X 1/22/20,0,0,Micronesia (Federated States of),1/22/20
Micronesia (Federated States of) X 1/23/20,0,0,Micronesia (Federated States of),1/23/20
Micronesia (Federated States of) X 1/24/20,0,0,Micronesia (Federated States of),1/24/20
Micronesia (Federated States of) X 1/25/20,0,0,Micronesia (Federated States of),1/25/20
Micronesia (Federated States of) X 1/26/20,0,0,Micronesia (Federated States of),1/26/20
Micronesia (Federated States of) X 1/27/20,0,0,Micronesia (Federated States of),1/27/20
Micronesia (Federated States of) X 1/28/20,0,0,Micronesia (Federated States of),1/28/20
Micronesia (Federated States of) X 1/29/20,0,0,Micronesia (Federated States of),1/29/20
Micronesia (Federated States of) X 1/30/20,0,0,Micronesia (Federated States of),1/30/20
Micronesia (Federated States of) X 1/31/20,0,0,Micronesia (Federated States of),1/31/20
Micronesia (Federated States of) X 2/1/20,0,0,Micronesia (Federated States of),2/1/20
Micronesia (Federated States of) X 2/2/20,0,0,Micronesia (Federated States of),2/2/20
Micronesia (Federated States of) X 2/3/20,0,0,Micronesia (Federated States of),2/3/20
Micronesia (Federated States of) X 2/4/20,0,0,Micronesia (Federated States of),2/4/20
Micronesia (Federated States of) X 2/5/20,0,0,Micronesia (Federated States of),2/5/20
Micronesia (Federated States of) X 2/6/20,0,0,Micronesia (Federated States of),2/6/20
Micronesia (Federated States of) X 2/7/20,0,0,Micronesia (Federated States of),2/7/20
Micronesia (Federated States of) X 2/8/20,0,0,Micronesia (Federated States of),2/8/20
Micronesia (Federated States of) X 2/9/20,0,0,Micronesia (Federated States of),2/9/20
Micronesia (Federated States of) X 2/10/20,0,0,Micronesia (Federated States of),2/10/20
Micronesia (Federated States of) X 2/11/20,0,0,Micronesia (Federated States of),2/11/20
Micronesia (Federated States of) X 2/12/20,0,0,Micronesia (Federated States of),2/12/20
Micronesia (Federated States of) X 2/13/20,0,0,Micronesia (Federated States of),2/13/20
Micronesia (Federated States of) X 2/14/20,0,0,Micronesia (Federated States of),2/14/20
Micronesia (Federated States of) X 2/15/20,0,0,Micronesia (Federated States of),2/15/20
Micronesia (Federated States of) X 2/16/20,0,0,Micronesia (Federated States of),2/16/20
Micronesia (Federated States of) X 2/17/20,0,0,Micronesia (Federated States of),2/17/20
Micronesia (Federated States of) X 2/18/20,0,0,Micronesia (Federated States of),2/18/20
Micronesia (Federated States of) X 2/19/20,0,0,Micronesia (Federated States of),2/19/20
Micronesia (Federated States of) X 2/20/20,0,0,Micronesia (Federated States of),2/20/20
Micronesia (Federated States of) X 2/21/20,0,0,Micronesia (Federated States of),2/21/20
Micronesia (Federated States of) X 2/22/20,0,0,Micronesia (Federated States of),2/22/20
Micronesia (Federated States of) X 2/23/20,0,0,Micronesia (Federated States of),2/23/20
Micronesia (Federated States of) X 2/24/20,0,0,Micronesia (Federated States of),2/24/20
Micronesia (Federated States of) X 2/25/20,0,0,Micronesia (Federated States of),2/25/20
Micronesia (Federated States of) X 2/26/20,0,0,Micronesia (Federated States of),2/26/20
Micronesia (Federated States of) X 2/27/20,0,0,Micronesia (Federated States of),2/27/20
Micronesia (Federated States of) X 2/28/20,0,0,Micronesia (Federated States of),2/28/20
Micronesia (Federated States of) X 2/29/20,0,0,Micronesia (Federated States of),2/29/20
Micronesia (Federated States of) X 3/1/20,0,0,Micronesia (Federated States of),3/1/20
Micronesia (Federated States of) X 3/2/20,0,0,Micronesia (Federated States of),3/2/20
Micronesia (Federated States of) X 3/3/20,0,0,Micronesia (Federated States of),3/3/20
Micronesia (Federated States of) X 3/4/20,0,0,Micronesia (Federated States of),3/4/20
Micronesia (Federated States of) X 3/5/20,0,0,Micronesia (Federated States of),3/5/20
Micronesia (Federated States of) X 3/6/20,0,0,Micronesia (Federated States of),3/6/20
Micronesia (Federated States of) X 3/7/20,0,0,Micronesia (Federated States of),3/7/20
Micronesia (Federated States of) X 3/8/20,0,0,Micronesia (Federated States of),3/8/20
Micronesia (Federated States of) X 3/9/20,0,0,Micronesia (Federated States of),3/9/20
Micronesia (Federated States of) X 3/10/20,0,0,Micronesia (Federated States of),3/10/20
Micronesia (Federated States of) X 3/11/20,0,0,Micronesia (Federated States of),3/11/20
Micronesia (Federated States of) X 3/12/20,0,0,Micronesia (Federated States of),3/12/20
Micronesia (Federated States of) X 3/13/20,0,0,Micronesia (Federated States of),3/13/20
Micronesia (Federated States of) X 3/14/20,0,0,Micronesia (Federated States of),3/14/20
Micronesia (Federated States of) X 3/15/20,0,0,Micronesia (Federated States of),3/15/20
Micronesia (Federated States of) X 3/16/20,0,0,Micronesia (Federated States of),3/16/20
Micronesia (Federated States of) X 3/17/20,0,0,Micronesia (Federated States of),3/17/20
Micronesia (Federated States of) X 3/18/20,0,0,Micronesia (Federated States of),3/18/20
Micronesia (Federated States of) X 3/19/20,0,0,Micronesia (Federated States of),3/19/20
Micronesia (Federated States of) X 3/20/20,0,0,Micronesia (Federated States of),3/20/20
Micronesia (Federated States of) X 3/21/20,0,0,Micronesia (Federated States of),3/21/20
Micronesia (Federated States of) X 3/22/20,0,0,Micronesia (Federated States of),3/22/20
Micronesia (Federated States of) X 3/23/20,0,0,Micronesia (Federated States of),3/23/20
Micronesia (Federated States of) X 3/24/20,0,0,Micronesia (Federated States of),3/24/20
Micronesia (Federated States of) X 3/25/20,0,0,Micronesia (Federated States of),3/25/20
Micronesia (Federated States of) X 3/26/20,0,0,Micronesia (Federated States of),3/26/20
Micronesia (Federated States of) X 3/27/20,0,0,Micronesia (Federated States of),3/27/20
Micronesia (Federated States of) X 3/28/20,0,0,Micronesia (Federated States of),3/28/20
Micronesia (Federated States of) X 3/29/20,0,0,Micronesia (Federated States of),3/29/20
Micronesia (Federated States of) X 3/30/20,0,0,Micronesia (Federated States of),3/30/20
Micronesia (Federated States of) X 3/31/20,0,0,Micronesia (Federated States of),3/31/20
Micronesia (Federated States of) X 4/1/20,0,0,Micronesia (Federated States of),4/1/20
Monaco X 1/22/20,0,0,Monaco,1/22/20
Monaco X 1/23/20,0,0,Monaco,1/23/20
Monaco X 1/24/20,0,0,Monaco,1/24/20
Monaco X 1/25/20,0,0,Monaco,1/25/20
Monaco X 1/26/20,0,0,Monaco,1/26/20
Monaco X 1/27/20,0,0,Monaco,1/27/20
Monaco X 1/28/20,0,0,Monaco,1/28/20
Monaco X 1/29/20,0,0,Monaco,1/29/20
Monaco X 1/30/20,0,0,Monaco,1/30/20
Monaco X 1/31/20,0,0,Monaco,1/31/20
Monaco X 2/1/20,0,0,Monaco,2/1/20
Monaco X 2/2/20,0,0,Monaco,2/2/20
Monaco X 2/3/20,0,0,Monaco,2/3/20
Monaco X 2/4/20,0,0,Monaco,2/4/20
Monaco X 2/5/20,0,0,Monaco,2/5/20
Monaco X 2/6/20,0,0,Monaco,2/6/20
Monaco X 2/7/20,0,0,Monaco,2/7/20
Monaco X 2/8/20,0,0,Monaco,2/8/20
Monaco X 2/9/20,0,0,Monaco,2/9/20
Monaco X 2/10/20,0,0,Monaco,2/10/20
Monaco X 2/11/20,0,0,Monaco,2/11/20
Monaco X 2/12/20,0,0,Monaco,2/12/20
Monaco X 2/13/20,0,0,Monaco,2/13/20
Monaco X 2/14/20,0,0,Monaco,2/14/20
Monaco X 2/15/20,0,0,Monaco,2/15/20
Monaco X 2/16/20,0,0,Monaco,2/16/20
Monaco X 2/17/20,0,0,Monaco,2/17/20
Monaco X 2/18/20,0,0,Monaco,2/18/20
Monaco X 2/19/20,0,0,Monaco,2/19/20
Monaco X 2/20/20,0,0,Monaco,2/20/20
Monaco X 2/21/20,0,0,Monaco,2/21/20
Monaco X 2/22/20,0,0,Monaco,2/22/20
Monaco X 2/23/20,0,0,Monaco,2/23/20
Monaco X 2/24/20,0,0,Monaco,2/24/20
Monaco X 2/25/20,0,0,Monaco,2/25/20
Monaco X 2/26/20,0,0,Monaco,2/26/20
Monaco X 2/27/20,0,0,Monaco,2/27/20
Monaco X 2/28/20,0,0,Monaco,2/28/20
Monaco X 2/29/20,0,1,Monaco,2/29/20
Monaco X 3/1/20,0,1,Monaco,3/1/20
Monaco X 3/2/20,0,1,Monaco,3/2/20
Monaco X 3/3/20,0,1,Monaco,3/3/20
Monaco X 3/4/20,0,1,Monaco,3/4/20
Monaco X 3/5/20,0,1,Monaco,3/5/20
Monaco X 3/6/20,0,1,Monaco,3/6/20
Monaco X 3/7/20,0,1,Monaco,3/7/20
Monaco X 3/8/20,0,1,Monaco,3/8/20
Monaco X 3/9/20,0,1,Monaco,3/9/20
Monaco X 3/10/20,0,1,Monaco,3/10/20
Monaco X 3/11/20,0,1,Monaco,3/11/20
Monaco X 3/12/20,0,2,Monaco,3/12/20
Monaco X 3/13/20,0,2,Monaco,3/13/20
Monaco X 3/14/20,0,2,Monaco,3/14/20
Monaco X 3/15/20,0,2,Monaco,3/15/20
Monaco X 3/16/20,0,7,Monaco,3/16/20
Monaco X 3/17/20,0,7,Monaco,3/17/20
Monaco X 3/18/20,0,7,Monaco,3/18/20
Monaco X 3/19/20,0,7,Monaco,3/19/20
Monaco X 3/20/20,0,11,Monaco,3/20/20
Monaco X 3/21/20,0,11,Monaco,3/21/20
Monaco X 3/22/20,0,23,Monaco,3/22/20
Monaco X 3/23/20,0,23,Monaco,3/23/20
Monaco X 3/24/20,0,23,Monaco,3/24/20
Monaco X 3/25/20,0,31,Monaco,3/25/20
Monaco X 3/26/20,0,33,Monaco,3/26/20
Monaco X 3/27/20,0,42,Monaco,3/27/20
Monaco X 3/28/20,0,42,Monaco,3/28/20
Monaco X 3/29/20,1,46,Monaco,3/29/20
Monaco X 3/30/20,1,49,Monaco,3/30/20
Monaco X 3/31/20,1,52,Monaco,3/31/20
Monaco X 4/1/20,1,55,Monaco,4/1/20
Mongolia X 1/22/20,0,0,Mongolia,1/22/20
Mongolia X 1/23/20,0,0,Mongolia,1/23/20
Mongolia X 1/24/20,0,0,Mongolia,1/24/20
Mongolia X 1/25/20,0,0,Mongolia,1/25/20
Mongolia X 1/26/20,0,0,Mongolia,1/26/20
Mongolia X 1/27/20,0,0,Mongolia,1/27/20
Mongolia X 1/28/20,0,0,Mongolia,1/28/20
Mongolia X 1/29/20,0,0,Mongolia,1/29/20
Mongolia X 1/30/20,0,0,Mongolia,1/30/20
Mongolia X 1/31/20,0,0,Mongolia,1/31/20
Mongolia X 2/1/20,0,0,Mongolia,2/1/20
Mongolia X 2/2/20,0,0,Mongolia,2/2/20
Mongolia X 2/3/20,0,0,Mongolia,2/3/20
Mongolia X 2/4/20,0,0,Mongolia,2/4/20
Mongolia X 2/5/20,0,0,Mongolia,2/5/20
Mongolia X 2/6/20,0,0,Mongolia,2/6/20
Mongolia X 2/7/20,0,0,Mongolia,2/7/20
Mongolia X 2/8/20,0,0,Mongolia,2/8/20
Mongolia X 2/9/20,0,0,Mongolia,2/9/20
Mongolia X 2/10/20,0,0,Mongolia,2/10/20
Mongolia X 2/11/20,0,0,Mongolia,2/11/20
Mongolia X 2/12/20,0,0,Mongolia,2/12/20
Mongolia X 2/13/20,0,0,Mongolia,2/13/20
Mongolia X 2/14/20,0,0,Mongolia,2/14/20
Mongolia X 2/15/20,0,0,Mongolia,2/15/20
Mongolia X 2/16/20,0,0,Mongolia,2/16/20
Mongolia X 2/17/20,0,0,Mongolia,2/17/20
Mongolia X 2/18/20,0,0,Mongolia,2/18/20
Mongolia X 2/19/20,0,0,Mongolia,2/19/20
Mongolia X 2/20/20,0,0,Mongolia,2/20/20
Mongolia X 2/21/20,0,0,Mongolia,2/21/20
Mongolia X 2/22/20,0,0,Mongolia,2/22/20
Mongolia X 2/23/20,0,0,Mongolia,2/23/20
Mongolia X 2/24/20,0,0,Mongolia,2/24/20
Mongolia X 2/25/20,0,0,Mongolia,2/25/20
Mongolia X 2/26/20,0,0,Mongolia,2/26/20
Mongolia X 2/27/20,0,0,Mongolia,2/27/20
Mongolia X 2/28/20,0,0,Mongolia,2/28/20
Mongolia X 2/29/20,0,0,Mongolia,2/29/20
Mongolia X 3/1/20,0,0,Mongolia,3/1/20
Mongolia X 3/2/20,0,0,Mongolia,3/2/20
Mongolia X 3/3/20,0,0,Mongolia,3/3/20
Mongolia X 3/4/20,0,0,Mongolia,3/4/20
Mongolia X 3/5/20,0,0,Mongolia,3/5/20
Mongolia X 3/6/20,0,0,Mongolia,3/6/20
Mongolia X 3/7/20,0,0,Mongolia,3/7/20
Mongolia X 3/8/20,0,0,Mongolia,3/8/20
Mongolia X 3/9/20,0,0,Mongolia,3/9/20
Mongolia X 3/10/20,0,1,Mongolia,3/10/20
Mongolia X 3/11/20,0,1,Mongolia,3/11/20
Mongolia X 3/12/20,0,1,Mongolia,3/12/20
Mongolia X 3/13/20,0,1,Mongolia,3/13/20
Mongolia X 3/14/20,0,1,Mongolia,3/14/20
Mongolia X 3/15/20,0,1,Mongolia,3/15/20
Mongolia X 3/16/20,0,1,Mongolia,3/16/20
Mongolia X 3/17/20,0,5,Mongolia,3/17/20
Mongolia X 3/18/20,0,6,Mongolia,3/18/20
Mongolia X 3/19/20,0,6,Mongolia,3/19/20
Mongolia X 3/20/20,0,6,Mongolia,3/20/20
Mongolia X 3/21/20,0,10,Mongolia,3/21/20
Mongolia X 3/22/20,0,10,Mongolia,3/22/20
Mongolia X 3/23/20,0,10,Mongolia,3/23/20
Mongolia X 3/24/20,0,10,Mongolia,3/24/20
Mongolia X 3/25/20,0,10,Mongolia,3/25/20
Mongolia X 3/26/20,0,11,Mongolia,3/26/20
Mongolia X 3/27/20,0,11,Mongolia,3/27/20
Mongolia X 3/28/20,0,12,Mongolia,3/28/20
Mongolia X 3/29/20,0,12,Mongolia,3/29/20
Mongolia X 3/30/20,0,12,Mongolia,3/30/20
Mongolia X 3/31/20,0,12,Mongolia,3/31/20
Mongolia X 4/1/20,0,14,Mongolia,4/1/20
Montenegro X 1/22/20,0,0,Montenegro,1/22/20
Montenegro X 1/23/20,0,0,Montenegro,1/23/20
Montenegro X 1/24/20,0,0,Montenegro,1/24/20
Montenegro X 1/25/20,0,0,Montenegro,1/25/20
Montenegro X 1/26/20,0,0,Montenegro,1/26/20
Montenegro X 1/27/20,0,0,Montenegro,1/27/20
Montenegro X 1/28/20,0,0,Montenegro,1/28/20
Montenegro X 1/29/20,0,0,Montenegro,1/29/20
Montenegro X 1/30/20,0,0,Montenegro,1/30/20
Montenegro X 1/31/20,0,0,Montenegro,1/31/20
Montenegro X 2/1/20,0,0,Montenegro,2/1/20
Montenegro X 2/2/20,0,0,Montenegro,2/2/20
Montenegro X 2/3/20,0,0,Montenegro,2/3/20
Montenegro X 2/4/20,0,0,Montenegro,2/4/20
Montenegro X 2/5/20,0,0,Montenegro,2/5/20
Montenegro X 2/6/20,0,0,Montenegro,2/6/20
Montenegro X 2/7/20,0,0,Montenegro,2/7/20
