Word,Pos,Language,split
ubhaqwe,NOUN,xho,test
ezifihle,VERB,xho,test
entabankulu,ADP,xho,test
ubhaqeke,VERB,xho,test
kwilali,NOUN,xho,test
yasembombo,NOUN,xho,test
kuntabankulu,PROPN,xho,test
nonamashumi,NOUN,xho,test
anesibini,NOUN,xho,test
eminyaka,NOUN,xho,test
orhaneleka,VERB,xho,test
wabaphakathi,NOUN,xho,test
kwesithathu,NOUN,xho,test
esadubula,VERB,xho,test
umyeni,NOUN,xho,test
uconstable,PROPN,xho,test
mneli,PROPN,xho,test
jobela,PROPN,xho,test
kwenzeka,VERB,xho,test
eoliver,PROPN,xho,test
drive,PROPN,xho,test
kweyedwarha,NOUN,xho,test
ujobela,PROPN,xho,test
wadutyulwa,VERB,xho,test
kusa,ADV,xho,test
wafunyanwa,VERB,xho,test
enenxeba,VERB,xho,test
elinzulu,ADJ,xho,test
entloko,NOUN,xho,test
tywa,VERB,xho,test
kwimoto,NOUN,xho,test
kutshanje,NOUN,xho,test
akhuphe,VERB,xho,test
isibhengezo,NOUN,xho,test
koonondaba,NOUN,xho,test
ebongoza,VERB,xho,test
ukukhangeliswa,VERB,xho,test
njengoko,SCONJ,xho,test
umcuphi,NOUN,xho,test
ophanda,VERB,xho,test
ngeli,ADP,xho,test
bekukholelwa,VERB,xho,test
ukweli,VERB,xho,test
phondo,NOUN,xho,test
lempum,PROPN,xho,test
ucolonel,PROPN,xho,test
sibongile,PROPN,xho,test
soci,PROPN,xho,test
ubulele,VERB,xho,test
intsebenziswano,NOUN,xho,test
njengoko,CCONJ,xho,test
uqayisa,PROPN,xho,test
ebhaqwe,VERB,xho,test
kwiintsukwana,NOUN,xho,test
ezimbalwa,ADJ,xho,test
ebhengezwe,VERB,xho,test
njengokhangelwayo,NOUN,xho,test
ngujeremy,PROPN,xho,test
brockie,PROPN,xho,test
nothemba,PROPN,xho,test
ancede,VERB,xho,test
ezuze,VERB,xho,test
yokuqala,NOUN,xho,test
caf,PROPN,xho,test
amasandawana,NOUN,xho,test
ileones,PROPN,xho,test
vegetarianos,PROPN,xho,test
amabini,NOUN,xho,test
wokuvula,VERB,xho,test
odlalwe,VERB,xho,test
ubrockie,PROPN,xho,test
ziindaba,NOUN,xho,test
ezimnandi,VERB,xho,test
nakwiqela,NOUN,xho,test
kufunqula,VERB,xho,test
ukuzithemba,VERB,xho,test
kokunqatyelwa,VERB,xho,test
esingaphaya,VERB,xho,test
kwisupersport,PROPN,xho,test
uthemba,PROPN,xho,test
uqinisekise,VERB,xho,test
ibuya,VERB,xho,test
namanqaku,NOUN,xho,test
ngokufaka,VERB,xho,test
elakhe,ADJ,xho,test
ulebohang,PROPN,xho,test
maboe,PROPN,xho,test
jali,PROPN,xho,test
bobabini,NOUN,xho,test
bebeqala,VERB,xho,test
ukudlalela,VERB,xho,test
idowns,PROPN,xho,test
kwichampions,ADP,xho,test
yaqapheleka,VERB,xho,test
kukudlaliswa,VERB,xho,test
kukarivaldo,PROPN,xho,test
ohleli,VERB,xho,test
engadlali,VERB,xho,test
yokonzakala,VERB,xho,test
uphuncukile,VERB,xho,test
ekonzakaleni,ADP,xho,test
amnike,VERB,xho,test
likamosimane,NOUN,xho,test
liyiphose,VERB,xho,test
linomdlalo,NOUN,xho,test
obalulekileyo,ADJ,xho,test
uselucas,PROPN,xho,test
moripe,PROPN,xho,test
wala,PRON,xho,test
ubenzima,VERB,xho,test
macala,ADJ,xho,test
yasedutywa,ADP,xho,test
idinwe,VERB,xho,test
kukushiya,VERB,xho,test
idinga,VERB,xho,test
enokukhuphisana,VERB,xho,test
yasdutywa,NOUN,xho,test
malusi,PROPN,xho,test
ixelele,VERB,xho,test
okokuba,SCONJ,xho,test
kuyeka,VERB,xho,test
kwispargs,ADP,xho,test
fun,PROPN,xho,test
run,PROPN,xho,test
washiywa,NOUN,xho,test
yenye,VERB,xho,test
yazo,NOUN,xho,test
ongenantanga,NOUN,xho,test
emnquma,PROPN,xho,test
weembaleki,NOUN,xho,test
oxhaswa,VERB,xho,test
nguspar,PROPN,xho,test
lesihlanu,ADJ,xho,test
iiminyaka,NOUN,xho,test
mbaleki,NOUN,xho,test
ebalekela,VERB,xho,test
yizwelonke,PROPN,xho,test
ithe,VERB,xho,test
ifumane,VERB,xho,test
bunzima,ADJ,xho,test
ibaleka,VERB,xho,test
ndifumane,VERB,xho,test
bunzima,NOUN,xho,test
bungako,NOUN,xho,test
koogxa,ADP,xho,test
bam,NOUN,xho,test
ebendikhuphisana,VERB,xho,test
nabo,NOUN,xho,test
ibingumoya,NOUN,xho,test
eyona,VERB,xho,test
endisokolisileyo,VERB,xho,test
ngakumbi,PRON,xho,test
ndisiya,VERB,xho,test
entanjeni,VERB,xho,test
iikhilomitha,NOUN,xho,test
ezintlanu,ADJ,xho,test
ezibalekiweyo,VERB,xho,test
kospargs,PROPN,xho,test
zayo,NOUN,xho,test
kuqhina,VERB,xho,test
ebutterworth,PROPN,xho,test
college,PROPN,xho,test
umalusi,NOUN,xho,test
uwukhokele,VERB,xho,test
wayokuwuvala,VERB,xho,test
esabaleka,VERB,xho,test
yedwa,NOUN,xho,test
kwimidyarho,NOUN,xho,test
emine,ADJ,xho,test
eyahlukeneyo,VERB,xho,test
ebanjwa,VERB,xho,test
ngonyaka,NOUN,xho,test
uyiphumelele,VERB,xho,test
eyiphinda,VERB,xho,test
phinda,NOUN,xho,test
engaphikiswa,VERB,xho,test
nayenye,NOUN,xho,test
akazimiselanga,VERB,xho,test
ukuyeka,VERB,xho,test
kwi5km,ADP,xho,test
kubekho,VERB,xho,test
emqhumisela,VERB,xho,test
ngothuli,NOUN,xho,test
mhla,NOUN,xho,test
kwabakho,VERB,xho,test
endishiyileyo,VERB,xho,test
mdyarho,NOUN,xho,test
ndawuze,VERB,xho,test
ndiyeke,VERB,xho,test
ubaleke,VERB,xho,test
wezwelonke,PROPN,xho,test
ufumene,VERB,xho,test
amathandathu,ADJ,xho,test
r600,PROPN,xho,test
ngokuphuma,VERB,xho,test
yangumbali,NOUN,xho,test
hashe,PROPN,xho,test
obalekela,VERB,xho,test
ogoduke,VERB,xho,test
ner400,NOUN,xho,test
uzukile,PROPN,xho,test
vellem,PROPN,xho,test
wehlazo,PROPN,xho,test
kwiziphumo,NOUN,xho,test
zabasetyhini,NOUN,xho,test
zeroyal,PROPN,xho,test
striders,PROPN,xho,test
asathi,PROPN,xho,test
mvalo,PROPN,xho,test
ner600,PROPN,xho,test
logama,NOUN,xho,test
uendinako,PROPN,xho,test
mndayi,NOUN,xho,test
ephume,VERB,xho,test
ir400,PROPN,xho,test
uxoliswa,PROPN,xho,test
bici,PROPN,xho,test
wazifumanela,VERB,xho,test
uclinton,PROPN,xho,test
larsen,PROPN,xho,test
yindoda,NOUN,xho,test
eyonwabileyo,VERB,xho,test
ntlwa,NOUN,xho,test
bebinze,VERB,xho,test
ngomkhonto,NOUN,xho,test
kwaphela,VERB,xho,test
igolden,PROPN,xho,test
ingaphumeleli,VERB,xho,test
ibethe,VERB,xho,test
obunzima,ADJ,xho,test
imisila,NOUN,xho,test
iphezulu,ADJ,xho,test
kokuvuthulula,VERB,xho,test
eqandeni,VERB,xho,test
ngulimbikani,PROPN,xho,test
mzava,NOUN,xho,test
elokuqala,ADJ,xho,test
lize,NOUN,xho,test
eze,VERB,xho,test
kuwiswe,VERB,xho,test
lamola,PROPN,xho,test
emhlabeni,ADP,xho,test
kanozinti,NOUN,xho,test
nguleonardo,PROPN,xho,test
ngelishwa,VERB,xho,test
abakwazanga,VERB,xho,test
ukufumana,ADV,xho,test
elokulinganisa,NOUN,xho,test
umaxilian,PROPN,xho,test
mbaeva,PROPN,xho,test
usebenzile,VERB,xho,test
ezinye,PRON,xho,test
zamakhosi,NOUN,xho,test
ziphume,VERB,xho,test
ecaleni,ADP,xho,test
uxinizelelo,NOUN,xho,test
bade,VERB,xho,test
bafumana,VERB,xho,test
abanike,VERB,xho,test
nenkuthazo,NOUN,xho,test
ebekudala,VERB,xho,test
beyilangazelela,VERB,xho,test
abaqhele,VERB,xho,test
be,CCONJ,xho,test
bevale,VERB,xho,test
iphinde,VERB,xho,test
yenza,VERB,xho,test
edume,ADJ,xho,test
lasempuma,PRON,xho,test
liqeshe,VERB,xho,test
kungekapheli,VERB,xho,test
nomjikelo,NOUN,xho,test
ukhonjwe,VERB,xho,test
emnyango,NOUN,xho,test
ngabaphathi,NOUN,xho,test
bechippa,PROPN,xho,test
ngamazulu,PROPN,xho,test
ngolwesihlanu,NOUN,xho,test
utinkler,PROPN,xho,test
wangena,VERB,xho,test
ezinyaweni,NOUN,xho,test
zikadan,PROPN,xho,test
malesela,PROPN,xho,test
owanikwa,VERB,xho,test
uphum'aphele,VERB,xho,test
qha,VERB,xho,test
izibhaqe,VERB,xho,test
ihleli,NOUN,xho,test
emsileni,ADP,xho,test
wechippa,PROPN,xho,test
ulukhanyo,PROPN,xho,test
mzinzi,PROPN,xho,test
ukuqinisekisile,VERB,xho,test
ukumka,VERB,xho,test
kukatinkler,PROPN,xho,test
kwingxelo,NOUN,xho,test
siyichippa,PROPN,xho,test
ukuqinisekisa,VERB,xho,test
bagqibe,VERB,xho,test
bohlukane,ADJ,xho,test
ngesihle,NOUN,xho,test
siyambulela,VERB,xho,test
ngutinkler,PROPN,xho,test
zine,ADJ,xho,test
zidlulileyo,VERB,xho,test
umzinzi,PROPN,xho,test
ujoel,PROPN,xho,test
masutha,PROPN,xho,test
ubhengezwe,VERB,xho,test
ozakuba,VERB,xho,test
libambela,VERB,xho,test
kude,ADJ,xho,test
kwaziswe,VERB,xho,test
kuxhuzula,VERB,xho,test
imikhala,NOUN,xho,test
umasutha,PROPN,xho,test
ufika,VERB,xho,test
kwichippa,ADP,xho,test
kokugxothwa,VERB,xho,test
yiblack,PROPN,xho,test
leopards,PROPN,xho,test
kwiiveki,NOUN,xho,test
eziphelileyo,ADJ,xho,test
elinambini,ADJ,xho,test
iqokelele,VERB,xho,test
amanqaku,NOUN,xho,test
alishumi,ADJ,xho,test
uteboho,PROPN,xho,test
moloi,PROPN,xho,test
novladislav,PROPN,xho,test
heric,PROPN,xho,test
ngabanye,ADV,xho,test
babaqeqeshi,NOUN,xho,test
bagxizwa,VERB,xho,test
ngezembe,NOUN,xho,test
yichippa,PROPN,xho,test
kwakulo,VERB,xho,test
uvelele,VERB,xho,test
ngemeko,NOUN,xho,test
abakuyo,VERB,xho,test
abasebenzi,NOUN,xho,test
kurhulumente,NOUN,xho,test
ophetheyo,VERB,xho,test
abasemagunyeni,VERB,xho,test
beneendlebe,VERB,xho,test
banetyala,NOUN,xho,test
iasc,PROPN,xho,test
sisisombululo,NOUN,xho,test
uthethe,VERB,xho,test
zabasebenzi,NOUN,xho,test
nabacoci,NOUN,xho,test
ngako,ADV,xho,test
ngeafrican,PROPN,xho,test
security,PROPN,xho,test
congress,PROPN,xho,test
asc,PROPN,xho,test
kwavokotheka,NOUN,xho,test
mfo,NOUN,xho,test
kamerile,PROPN,xho,test
okuninzi,ADJ,xho,test
ebendinokuthetha,VERB,xho,test
ukuvelele,VERB,xho,test
enkosi,NOUN,xho,test
kuwe,PRON,xho,test
ngokuba,VERB,xho,test
ngumlomo,NOUN,xho,test
novulindlela,PROPN,xho,test
weasc,PROPN,xho,test
uwarhoxisile,VERB,xho,test
ezityholo,VERB,xho,test
zodlwengulo,NOUN,xho,test
abetyatyekwa,VERB,xho,test
lodlwengulo,NOUN,xho,test
ebelibekwe,VERB,xho,test
lirhoxisiwe,VERB,xho,test
evakalise,VERB,xho,test
ubungqina,NOUN,xho,test
ngakweli,NOUN,xho,test
abonelanga,VERB,xho,test
ngolwesithathu,NOUN,xho,test
ebevele,VERB,xho,test
kamantyi,NOUN,xho,test
wasengcobo,PROPN,xho,test
kokubanjwa,VERB,xho,test
ngamatyala,NOUN,xho,test
aquka,VERB,xho,test
ukuxhaphaza,VERB,xho,test
ilungu,NOUN,xho,test
letyalike,ADJ,xho,test
ekhe,VERB,xho,test
yangundabamlonyeni,VERB,xho,test
imancoba,PROPN,xho,test
enyanga,ADP,xho,test
engcobo,PROPN,xho,test
tyalike,VERB,xho,test
yaduma,NOUN,xho,test
kokudutyulwa,VERB,xho,test
kubulawe,VERB,xho,test
asengcobo,ADP,xho,test
nejoni,NOUN,xho,test
kwisehlo,NOUN,xho,test
esenziwa,VERB,xho,test
ngamalungu,NOUN,xho,test
emancoba,PROPN,xho,test
ugqibe,VERB,xho,test
alirhoxise,VERB,xho,test
bungqina,NOUN,xho,test
boneleyo,ADJ,xho,test
ngokokutsho,VERB,xho,test
kukatyali,PROPN,xho,test
usashiyeke,VERB,xho,test
atyatyekwa,VERB,xho,test
lona,PRON,xho,test
lokuceba,VERB,xho,test
ukuphanga,VERB,xho,test
ngethuba,ADP,xho,test
i'solezwe,NOUN,xho,test
lalinodliwanondlebe,NOUN,xho,test
nobanele,PROPN,xho,test
kwizakhiwo,NOUN,xho,test
zale,VERB,xho,test
tyalike,ADJ,xho,test
yaxelela,VERB,xho,test
phephandaba,NOUN,xho,test
ngokwesiprofeto,NOUN,xho,test
sikatata,NOUN,xho,test
siphiwo,NOUN,xho,test
akusekudanga,VERB,xho,test
avuke,VERB,xho,test
ekufeni,NOUN,xho,test
ubona,VERB,xho,test
beyeke,VERB,xho,test
bencame,VERB,xho,test
amakhaya,NOUN,xho,test
yinxalenye,NOUN,xho,test
nosapho,NOUN,xho,test
lakwamancoba,NOUN,xho,test
abuyayo,ADJ,xho,test
afike,VERB,xho,test
bantu,NOUN,xho,test
wayebashiye,VERB,xho,test
ebandleni,ADP,xho,test
babebanjelwe,VERB,xho,test
ukubulala,VERB,xho,test
basengaphakathi,NOUN,xho,test
ke,AUX,xho,test
nguandani,PROPN,xho,test
monco,PROPN,xho,test
kwanele,PROPN,xho,test
ndlwana,PROPN,xho,test
siphosomzi,PROPN,xho,test
tshefu,PROPN,xho,test
siphesihle,NOUN,xho,test
tatsi,PROPN,xho,test
phumzile,PROPN,xho,test
mhlatywa,PROPN,xho,test
nophuthumile,PROPN,xho,test
ziitumente,NOUN,xho,test
ekuzakube,VERB,xho,test
kubethwa,VERB,xho,test
inqindi,NOUN,xho,test
kuzo,PRON,xho,test
konwaba,VERB,xho,test
ngobusuku,VERB,xho,test
bangolwesihlanu,NOUN,xho,test
ixaba,PROPN,xho,test
isingatha,VERB,xho,test
itumente,VERB,xho,test
enemilo,NOUN,xho,test
esixhenxe,VERB,xho,test
orient,PROPN,xho,test
theatre,PROPN,xho,test
irumble,PROPN,xho,test
inengxikela,VERB,xho,test
indoor,PROPN,xho,test
ophambili,ADJ,xho,test
yewbc,PROPN,xho,test
sigqibo,PROPN,xho,test
ejijisana,VERB,xho,test
nokevin,PROPN,xho,test
wasenicaragua,PROPN,xho,test
ngentsinga,NOUN,xho,test
yewbo,PROPN,xho,test
wohlule,VERB,xho,test
emdantsane,ADP,xho,test
yejunior,PROPN,xho,test
fly,PROPN,xho,test
ubongani,PROPN,xho,test
silila,PROPN,xho,test
nonhlanhla,PROPN,xho,test
tyirha,PROPN,xho,test
athenkosi,PROPN,xho,test
dumezweni,PROPN,xho,test
kubuyisa,VERB,xho,test
somzantsi,PROPN,xho,test
exhimfana,VERB,xho,test
ulises,PROPN,xho,test
wasemexico,PROPN,xho,test
wangqengqisa,VERB,xho,test
unhlanhla,PROPN,xho,test
ngamntwini,PROPN,xho,test
wabuya,VERB,xho,test
wavuthulula,VERB,xho,test
uthembelani,PROPN,xho,test
nxoshe,PROPN,xho,test
kweyedwara,NOUN,xho,test
unkosinathi,PROPN,xho,test
joyi,PROPN,xho,test
kuphekuzana,VERB,xho,test
nompo,PROPN,xho,test
seforo,PROPN,xho,test
kwiwbo,ADP,xho,test
flyweight,PROPN,xho,test
unhlanhla,NOUN,xho,test
ngamntwini,NOUN,xho,test
ukubuyisa,VERB,xho,test
kumfundo,NOUN,xho,test
gwayana,ADJ,xho,test
ulonwabo,PROPN,xho,test
witbooi,PROPN,xho,test
bemlindele,VERB,xho,test
siyibukele,VERB,xho,test
kalara,PROPN,xho,test
simlindele,NOUN,xho,test
noba,VERB,xho,test
uze,VERB,xho,test
ngeyiphi,ADV,xho,test
uwitbooi,PROPN,xho,test
indedeba,NOUN,xho,test
yakwawitbooi,NOUN,xho,test
injongo,NOUN,xho,test
alwelwe,VERB,xho,test
alwele,VERB,xho,test
uronald,PROPN,xho,test
malindi,PROPN,xho,test
nentshinga,NOUN,xho,test
yeabu,NOUN,xho,test
umakazole,PROPN,xho,test
tete,PROPN,xho,test
ngamanqaku,NOUN,xho,test
uchithwe,VERB,xho,test
ye,NOUN,xho,test
ibo,NOUN,xho,test
lwengcongolo,PROPN,xho,test
konco,PROPN,xho,test
nojoel,PROPN,xho,test
conoy,PROPN,xho,test
kokungquzulana,VERB,xho,test
ngeentloko,NOUN,xho,test
usheradene,PROPN,xho,test
fortuin,NOUN,xho,test
uthemla,PROPN,xho,test
ephele,VERB,xho,test
kulingenwe,VERB,xho,test
yile,NOUN,xho,test
umawande,PROPN,xho,test
matroos,PROPN,xho,test
notholumusa,PROPN,xho,test
uphila,PROPN,xho,test
gola,PROPN,xho,test
nomawande,PROPN,xho,test
mbusi,PROPN,xho,test
nokasiphamandla,VERB,xho,test
manqatha,PROPN,xho,test
ayabulela,PROPN,xho,test
gcebe,PROPN,xho,test
nxayiphi,PROPN,xho,test
ungqengqise,VERB,xho,test
ugcina,PROPN,xho,test
makhoba,PROPN,xho,test
nkonyane,PROPN,xho,test
uwise,VERB,xho,test
umzoxolo,PROPN,xho,test
dyani,PROPN,xho,test
umalaki,PROPN,xho,test
sinobolo,PROPN,xho,test
umbethe,NOUN,xho,test
walala,VERB,xho,test
ngophotho,VERB,xho,test
umasivuye,PROPN,xho,test
piliso,PROPN,xho,test
uyankees,PROPN,xho,test
phaliso,PROPN,xho,test
uluyolo,PROPN,xho,test
magenuka,PROPN,xho,test
akudingeki,VERB,xho,test
kwapep,PROPN,xho,test
kwaearth,PROPN,xho,test
child,PROPN,xho,test
abahlali,NOUN,xho,test
basekhayelitsha,PROPN,xho,test
uzandile,PROPN,xho,test
tlhapi,PROPN,xho,test
evule,VERB,xho,test
ivenkile,NOUN,xho,test
zabo,PRON,xho,test
ethengisa,VERB,xho,test
wayeka,VERB,xho,test
wokwenza,VERB,xho,test
iintsimbi,NOUN,xho,test
wavula,VERB,xho,test
venkile,ADJ,xho,test
ithengisa,VERB,xho,test
kweyesilimela,ADP,xho,test
waze,VERB,xho,test
wabangumntu,VERB,xho,test
omnyama,VERB,xho,test
ukubangumnikazi,VERB,xho,test
wevenkile,NOUN,xho,test
kwiilokishi,NOUN,xho,test
zabantsundu,NOUN,xho,test
wabanombono,NOUN,xho,test
wokuzisa,VERB,xho,test
zokwenzela,NOUN,xho,test
elula,ADJ,xho,test
yokubathengela,VERB,xho,test
yeenkonzo,NOUN,xho,test
zabahlali,NOUN,xho,test
iholo,NOUN,xho,test
yoluntu,ADJ,xho,test
iandile,PROPN,xho,test
nhose,PROPN,xho,test
izingca,VERB,xho,test
ngeentsimbi,NOUN,xho,test
zokuxhoma,NOUN,xho,test
ezifoliswe,VERB,xho,test
zaze,VERB,xho,test
zahonjiswa,VERB,xho,test
ngeevesti,NOUN,xho,test
iingubo,NOUN,xho,test
kwizinto,NOUN,xho,test
ezinemibalabala,NOUN,xho,test
ezinamaxabiso,VERB,xho,test
aqala,VERB,xho,test
kwir20,ADP,xho,test
zikhona,VERB,xho,test
neencwadi,NOUN,xho,test
zesingesi,NOUN,xho,test
isixhosa,PROPN,xho,test
nesizulu,PROPN,xho,test
zokuqala,VERB,xho,test
lokufundisa,VERB,xho,test
ndiyayifumana,VERB,xho,test
inkxaso,NOUN,xho,test
ndiyakholwa,VERB,xho,test
besiza,VERB,xho,test
wow,PROPN,xho,test
bayayincoma,VERB,xho,test
ndiyenzayo,VERB,xho,test
nanjengamzali,NOUN,xho,test
wabantwana,NOUN,xho,test
unolwazi,NOUN,xho,test
olukhulu,ADJ,xho,test
ngabantwana,NOUN,xho,test
waqala,VERB,xho,test
mbono,NOUN,xho,test
wayelindele,VERB,xho,test
umntwana,NOUN,xho,test
ndaye,VERB,xho,test
ndacinga,VERB,xho,test
kunganjani,VERB,xho,test
ndingaqeshisa,VERB,xho,test
ngezinto,NOUN,xho,test
neebhedi,NOUN,xho,test
nezangqa,NOUN,xho,test
zokuhamba,VERB,xho,test
ndibangenisele,VERB,xho,test
ezindlini,NOUN,xho,test
ubalisa,VERB,xho,test
video,PROPN,xho,test
wagqiba,VERB,xho,test
kwelokuba,NOUN,xho,test
afunde,VERB,xho,test
izifundo,NOUN,xho,test
zeproject,NOUN,xho,test
management,PROPN,xho,test
edamelin,ADP,xho,test
seenyanga,ADJ,xho,test
ezintandathu,ADJ,xho,test
kulapho,VERB,xho,test
wakhula,VERB,xho,test
ndazixelela,VERB,xho,test
andisayi,ADJ,xho,test
kubuya,VERB,xho,test
ngamva,NOUN,xho,test
kulifezekisa,VERB,xho,test
iphupha,VERB,xho,test
lam,PRON,xho,test
ndaqokelela,VERB,xho,test
kwisemina,NOUN,xho,test
ukubuya,VERB,xho,test
kwam,PRON,xho,test
kwinational,ADP,xho,test
youth,PROPN,xho,test
agency,PROPN,xho,test
ikhosi,NOUN,xho,test
ndacela,VERB,xho,test
yenkxaso,NOUN,xho,test
ndaze,VERB,xho,test
ndayifumana,VERB,xho,test
ndaqalisa,VERB,xho,test
ukuthenga,VERB,xho,test
umngeni,NOUN,xho,test
athenge,VERB,xho,test
nanjengoko,DET,xho,test
besanda,NOUN,xho,test
abathengi,NOUN,xho,test
ngokwangoku,NOUN,xho,test
ndisathengisela,VERB,xho,test
abancinci,ADJ,xho,test
kuma,VERB,xho,test
ndithenge,VERB,xho,test
nezabo,NOUN,xho,test
baneminyaka,NOUN,xho,test
emithandathu,ADJ,xho,test
kweyi12,NOUN,xho,test
bayafika,VERB,xho,test
bafune,VERB,xho,test
abanalo,NOUN,xho,test
minyaka,ADJ,xho,test
utsho,NOUN,xho,test
ifumaneka,VERB,xho,test
kwisitalato,NOUN,xho,test
sasejoe,NOUN,xho,test
modise,PROPN,xho,test
emandela,ADP,xho,test
park,PROPN,xho,test
ekhayelitsha,ADP,xho,test
ikwakhona,VERB,xho,test
nakufacebook,NOUN,xho,test
kubaby,PROPN,xho,test
khayelitsha,PROPN,xho,test
kungekudala,VERB,xho,test
kweezixhobo,NOUN,xho,test
ezaneleyo,VERB,xho,test
wamanqindi,NOUN,xho,test
emnquma,ADP,xho,test
iidolophu,NOUN,xho,test
negcuwa,PROPN,xho,test
ingqamakhwe,PROPN,xho,test
nocentane,PROPN,xho,test
ziyasokola,VERB,xho,test
kwicala,NOUN,xho,test
lokuvelisa,VERB,xho,test
zamanqindi,ADJ,xho,test
kwezixhobo,NOUN,xho,test
zokuzilolongela,VERB,xho,test
ziixhobo,NOUN,xho,test
ibonywe,VERB,xho,test
nangabathelekisi,NOUN,xho,test
besupreme,PROPN,xho,test
neunleashed,PROPN,xho,test
bebhengeza,VERB,xho,test
umthelekisi,NOUN,xho,test
wecombat,PROPN,xho,test
ucollen,PROPN,xho,test
mcausland,PROPN,xho,test
imbi,NOUN,xho,test
yokubona,VERB,xho,test
zibolekisana,VERB,xho,test
ngebhegi,NOUN,xho,test
azinazo,NOUN,xho,test
izixhobo,NOUN,xho,test
zokuzilolongo,NOUN,xho,test
emsobomvu,ADP,xho,test
sifike,VERB,xho,test
zisebenzisa,VERB,xho,test
ibhegi,NOUN,xho,test
umcausland,PROPN,xho,test
zingaphaya,VERB,xho,test
nezisakhasayo,NOUN,xho,test
ezizilolongela,VERB,xho,test
ephethwe,VERB,xho,test
ngumbuyiselo,PROPN,xho,test
xokolo,PROPN,xho,test
owayebetha,VERB,xho,test
usandile,PROPN,xho,test
xaka,PROPN,xho,test
wasethanga,PROPN,xho,test
okwangumthelekisi,VERB,xho,test
wesupreme,PROPN,xho,test
uthembise,VERB,xho,test
ngokuphuhlisa,VERB,xho,test
kuthetha,VERB,xho,test
nabaxhasi,NOUN,xho,test
bethu,NOUN,xho,test
babinze,VERB,xho,test
ngeezixhobo,NOUN,xho,test
zokuziqeqesha,VERB,xho,test
ukhupha,VERB,xho,test
engumhlali,NOUN,xho,test
ugxeleshe,VERB,xho,test
ukhulisa,VERB,xho,test
ebambisene,ADP,xho,test
noogxa,NOUN,xho,test
beunleashed,PROPN,xho,test
nzalelwane,NOUN,xho,test
yasegcuwa,ADP,xho,test
ezisa,VERB,xho,test
yamanqindi,NOUN,xho,test
ngokuba,ADV,xho,test
yigauteng,PROPN,xho,test
vs,PROPN,xho,test
eastern,PROPN,xho,test
cape,PROPN,xho,test
kwiholo,NOUN,xho,test
lasemsobomvu,ADJ,xho,test
iphakathi,NOUN,xho,test
kukaphumelela,PROPN,xho,test
cafu,PROPN,xho,test
waseduncan,PROPN,xho,test
esilwa,VERB,xho,test
nodalisizwe,PROPN,xho,test
komani,PROPN,xho,test
wasekapa,PROPN,xho,test
lwefly,NOUN,xho,test
weight,PROPN,xho,test
kukaclement,PROPN,xho,test
kamanga,PROPN,xho,test
nolukhanyo,PROPN,xho,test
kapteni,PROPN,xho,test
wasebhayi,PROPN,xho,test
esibhozo,VERB,xho,test
welterweight,PROPN,xho,test
emikhulu,ADJ,xho,test
kutshayelelwa,VERB,xho,test
yimilo,NOUN,xho,test
yeembethimanqindi,NOUN,xho,test
ezisakhasayo,VERB,xho,test
ngusupersport,PROPN,xho,test
xa,PRON,xho,test
ngala,NOUN,xho,test
nangona,PROPN,xho,test
zingekaqali,VERB,xho,test
zokuphela,VERB,xho,test
abangamashumi,ADJ,xho,test
kwiingozi,NOUN,xho,test
zendlela,NOUN,xho,test
kungokunje,VERB,xho,test
abesebe,NOUN,xho,test
lezothutho,NOUN,xho,test
basexhaleni,NOUN,xho,test
becinga,VERB,xho,test
lakube,ADJ,xho,test
limephi,ADJ,xho,test
zaphela,VERB,xho,test
yesebe,PROPN,xho,test
abahamba,VERB,xho,test
ngeenyawo,NOUN,xho,test
bankqenkqeza,VERB,xho,test
ishumi,NOUN,xho,test
abahlanu,ADJ,xho,test
abathandathu,VERB,xho,test
wamagosa,NOUN,xho,test
endlela,ADP,xho,test
phondo,ADJ,xho,test
ukenny,PROPN,xho,test
ngunobangela,VERB,xho,test
wezi,PRON,xho,test
nanjengoko,PRON,xho,test
sisiya,VERB,xho,test
kwiiholide,NOUN,xho,test
siyabakhumbuza,VERB,xho,test
ubutywala,NOUN,xho,test
nokuqhuba,VERB,xho,test
azidibani,NOUN,xho,test
unxilile,NOUN,xho,test
akubeki,VERB,xho,test
emngciphekweni,ADP,xho,test
nabo,PRON,xho,test
bahamba,VERB,xho,test
ngeenyawo,ADV,xho,test
zakwacongress,NOUN,xho,test
democratic,PROPN,xho,test
association,PROPN,xho,test
codeta,PROPN,xho,test
ezihamba,VERB,xho,test
omde,ADJ,xho,test
uluvo,PROPN,xho,test
hangana,PROPN,xho,test
ziyaxhalabisa,VERB,xho,test
kuthethana,VERB,xho,test
bengabaqhubi,NOUN,xho,test
iphele,VERB,xho,test
yokunxulumaniswa,VERB,xho,test
kwethu,PRON,xho,test
nokutyeshela,VERB,xho,test
imithetho,NOUN,xho,test
yendlela,NOUN,xho,test
akumnandanga,NOUN,xho,test
qho,ADJ,xho,test
iingozi,NOUN,xho,test
kusithiwa,VERB,xho,test
iyawa,VERB,xho,test
ngumqhubi,NOUN,xho,test
kubamba,VERB,xho,test
intlanganiso,NOUN,xho,test
kokuba,CCONJ,xho,test
siphume,VERB,xho,test
kulapho,PRON,xho,test
sijongane,VERB,xho,test
sikulungele,VERB,xho,test
unolizwi,PROPN,xho,test
